chr,start,end,id,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position
chr19,970646,971117,620140,970820,970839,4.99e-11,+,1,704,Intron,970829
chr19,982661,983189,620144,982874,982893,2.28e-07,-,3,729,Promoter,982883
chr19,1001427,1002123,620152,1001827,1001846,1.91e-06,-,2,749,Promoter,1001836
chr19,1064910,1065345,620177,1065316,1065335,6.2e-05,+,1,704,Promoter,1065325
chr19,1194535,1195039,620234,1194668,1194687,1.32e-07,-,1,749,Distal,1194677
chr19,1221476,1221829,620248,1221655,1221674,1.79e-06,+,2,650,Intron,1221664
chr19,1223131,1223442,620251,1223264,1223283,5.46e-09,-,2,626,Intron,1223273
chr19,1240290,1240654,620258,1240447,1240466,5.31e-07,-,1,704,Promoter,1240456
chr19,1244394,1244844,620260,1244548,1244567,1.41e-08,+,2,747,Intron,1244557
chr19,1248843,1249211,620263,1249066,1249085,5.14e-06,+,2,697,Promoter,1249075
chr19,1266959,1267461,620274,1267112,1267131,1.02e-08,-,2,749,Distal,1267121
chr19,1279746,1280005,620281,1279876,1279895,1.14e-08,+,3,762,Distal,1279885
chr19,1315437,1315990,620293,1315835,1315854,2.15e-06,+,2,677,Distal,1315844
chr19,1406662,1407416,620339,1406849,1406868,1.5e-05,+,2,688,Promoter,1406858
chr19,1438012,1438506,620355,1438284,1438303,1.83e-05,+,2,754,Promoter,1438293
chr19,1444982,1445798,620357,1445334,1445353,5.57e-06,+,5,744,Distal,1445343
chr19,1503269,1503782,620381,1503632,1503651,3.34e-08,+,1,733,Distal,1503641
chr19,1513830,1514282,620384,1514016,1514035,8.07e-08,-,2,718,Promoter,1514025
chr19,1546220,1546499,620393,1546361,1546380,2.26e-06,+,1,756,Distal,1546370
chr19,1605715,1606166,620412,1605965,1605984,7.18e-06,+,2,692,Promoter,1605974
chr19,1618170,1618537,620416,1618367,1618386,7.83e-06,+,1,631,Intron,1618376
chr19,1624415,1624812,620418,1624605,1624624,6.19e-06,+,1,718,Intron,1624614
chr19,1671980,1672636,620431,1672131,1672150,4e-10,-,2,747,Distal,1672140
chr19,1767460,1767775,620465,1767614,1767633,3.11e-08,-,1,756,Intron,1767623
chr19,1774788,1775254,620469,1775096,1775115,5.85e-07,+,2,654,Intron,1775105
chr19,1781820,1782374,620472,1781987,1782006,8.7e-07,+,1,654,Distal,1781996
chr19,1788763,1789138,620473,1789012,1789031,3.93e-07,+,1,697,Exon,1789021
chr19,1795739,1796393,620477,1795966,1795985,2.81e-05,-,3,745,Exon,1795975
chr19,1812947,1813297,620483,1813227,1813246,2.88e-07,+,1,726,Promoter,1813236
chr19,1826173,1826701,620487,1826288,1826307,4.21e-09,-,1,760,Intron,1826297
chr19,1837656,1838021,620489,1837784,1837803,1.84e-07,+,2,755,Intron,1837793
chr19,1848570,1849068,620492,1848824,1848843,6.69e-08,-,2,752,Promoter,1848833
chr19,1853344,1853636,620494,1853491,1853510,2.3e-06,-,1,732,Exon,1853500
chr19,1864684,1865202,620502,1864906,1864925,1.13e-07,+,1,731,Promoter,1864915
chr19,1897511,1897991,620515,1897791,1897810,1.59e-06,+,1,704,Distal,1897800
chr19,1929190,1930477,620532,1929477,1929496,2.1e-07,+,8,757,Distal,1929486
chr19,1945905,1946333,620542,1946126,1946145,1.74e-06,+,1,700,Intron,1946135
chr19,2019613,2019902,620566,N,N,N,N,N,753,Distal,2019757
chr19,2051128,2051533,620584,2051346,2051365,2.82e-07,+,1,664,Promoter,2051355
chr19,2069744,2070038,620591,2069870,2069889,4.86e-07,-,1,759,Distal,2069879
chr19,2095895,2096418,620600,2096108,2096127,2.77e-05,+,1,674,Promoter,2096117
chr19,2156010,2156375,620623,2156153,2156172,1.12e-06,+,1,756,Distal,2156162
chr19,2236291,2236659,620661,N,N,N,N,N,751,Promoter,2236475
chr19,2261656,2262134,620677,2261992,2262011,6.09e-06,-,2,699,Distal,2262001
chr19,2273756,2274260,620684,2273880,2273899,1.85e-08,-,1,750,Distal,2273889
chr19,2275109,2275437,620685,2275249,2275268,9.52e-06,+,1,646,Exon,2275258
chr19,2315741,2316329,620703,2316132,2316151,2.03e-06,-,3,684,Distal,2316141
chr19,2391287,2391640,620734,2391440,2391459,4e-06,-,1,742,Promoter,2391449
chr19,2474572,2474876,620768,2474709,2474728,4.31e-10,+,2,747,Promoter,2474718
chr19,2579455,2579895,620821,2579608,2579627,8.52e-07,-,1,741,Intron,2579617
chr19,2611211,2611491,620842,2611359,2611378,3.75e-09,-,1,755,Intron,2611368
chr19,2613839,2614196,620844,2613982,2614001,1.82e-05,-,1,724,Intron,2613991
chr19,2636953,2637513,620855,2637137,2637156,7.36e-08,-,3,750,Intron,2637146
chr19,2648474,2648814,620856,2648628,2648647,1.8e-06,+,2,754,Intron,2648637
chr19,2749187,2749643,620899,2749387,2749406,4.97e-07,-,1,756,Distal,2749396
chr19,2819526,2819970,620923,2819931,2819950,2.79e-05,+,3,755,Promoter,2819940
chr19,2841024,2841741,620924,2841237,2841256,6.03e-06,+,3,655,Promoter,2841246
chr19,2887371,2887946,620933,2887533,2887552,1.08e-05,+,2,712,Distal,2887542
chr19,2950766,2951319,620951,2951183,2951202,1.27e-06,+,2,725,Distal,2951192
chr19,2956311,2956851,620953,2956613,2956632,1.79e-08,+,1,697,Distal,2956622
chr19,2962027,2962416,620954,2962248,2962267,8.88e-07,+,1,735,Distal,2962257
chr19,3075946,3076442,620993,3076134,3076153,4.42e-06,+,2,751,Distal,3076143
chr19,3104053,3104459,621004,3104164,3104183,3.93e-07,-,3,726,Intron,3104173
chr19,3108701,3109227,621005,3108861,3108880,6.34e-08,-,1,744,Intron,3108870
chr19,3126054,3126403,621011,3126348,3126367,2.82e-07,+,3,743,Distal,3126357
chr19,3146586,3147032,621019,3146760,3146779,2.61e-08,+,2,738,Intron,3146769
chr19,3163323,3163644,621026,3163452,3163471,1.14e-06,-,3,756,Exon,3163461
chr19,3210623,3211021,621043,3210868,3210887,8.97e-06,-,1,729,Distal,3210877
chr19,3224184,3224689,621046,3224567,3224586,8.98e-07,+,1,639,Promoter,3224576
chr19,3250685,3251096,621055,3250894,3250913,3.25e-08,-,1,670,Intron,3250903
chr19,3275341,3275789,621060,3275549,3275568,6.59e-06,+,4,687,Intron,3275558
chr19,3304984,3305363,621074,3305097,3305116,2.13e-09,+,1,754,Distal,3305106
chr19,3324391,3324770,621076,3324573,3324592,2.61e-08,+,1,731,Distal,3324582
chr19,3327005,3327272,621077,3327135,3327154,2.86e-06,+,1,740,Distal,3327144
chr19,3429537,3429838,621121,3429673,3429692,9.47e-08,-,1,765,Intron,3429682
chr19,3440032,3440550,621123,3440279,3440298,2.58e-06,-,1,691,Intron,3440288
chr19,3472004,3472341,621133,3472167,3472186,2.03e-08,-,2,740,Distal,3472176
chr19,3473021,3473354,621135,3473178,3473197,1.22e-06,-,1,701,Distal,3473187
chr19,3485012,3485331,621138,3485173,3485192,1.96e-08,-,2,746,Distal,3485182
chr19,3545136,3545410,621157,3545255,3545274,1.05e-06,+,1,758,Intron,3545264
chr19,3586085,3586441,621173,3586246,3586265,1.12e-07,+,2,690,Promoter,3586255
chr19,3618588,3618995,621188,3618718,3618737,1.64e-08,-,4,749,Intron,3618727
chr19,3665804,3666256,621204,3666018,3666037,1.21e-07,+,1,758,Intron,3666027
chr19,3692464,3692932,621215,3692679,3692698,2.28e-07,+,1,693,Intron,3692688
chr19,3700410,3700901,621217,3700603,3700622,4.58e-06,-,2,754,Promoter,3700612
chr19,3706085,3706406,621218,3706236,3706255,1.82e-08,-,2,760,Distal,3706245
chr19,3719020,3719389,621223,3719228,3719247,3.48e-08,-,3,718,Intron,3719237
chr19,3761605,3762023,621231,3761746,3761765,1.22e-06,+,1,742,Promoter,3761755
chr19,3821910,3822376,621254,3822058,3822077,7.46e-08,-,1,756,Intron,3822067
chr19,3986197,3986571,621299,3986333,3986352,2.45e-05,+,2,650,Promoter,3986342
chr19,3987807,3988153,621301,3987954,3987973,2.78e-06,-,1,750,Distal,3987963
chr19,4139762,4140109,621360,4139888,4139907,1.61e-07,-,1,731,Distal,4139897
chr19,4167523,4167846,621371,4167666,4167685,5.02e-07,+,1,634,Intron,4167675
chr19,4186434,4186739,621378,4186578,4186597,4.58e-06,-,1,743,Intron,4186587
chr19,4204558,4204945,621383,4204774,4204793,1.05e-08,-,2,747,Intron,4204783
chr19,4233377,4233739,621398,4233533,4233552,2.61e-08,+,1,728,Intron,4233542
chr19,4246695,4247269,621401,4246858,4246877,2.72e-05,+,1,723,Promoter,4246867
chr19,4267424,4267966,621406,4267816,4267835,5.41e-08,+,3,718,Intron,4267825
chr19,4352647,4353052,621434,4352762,4352781,2.51e-07,-,1,748,Intron,4352771
chr19,4400509,4400871,621456,4400628,4400647,6.18e-07,-,2,760,Promoter,4400637
chr19,4523287,4523687,621497,4523456,4523475,8.04e-11,+,1,716,Exon,4523465
chr19,4525187,4525541,621498,4525294,4525313,4.98e-08,-,1,727,Intron,4525303
chr19,4547334,4547771,621505,4547630,4547649,4.98e-08,+,2,619,Intron,4547639
chr19,4558160,4558725,621507,4558534,4558553,2.86e-06,+,2,751,Promoter,4558543
chr19,4567607,4567894,621508,4567724,4567743,5.98e-07,+,1,750,Distal,4567733
chr19,4575992,4576405,621510,4576173,4576192,2.79e-09,+,1,741,Distal,4576182
chr19,4589617,4589968,621516,4589856,4589875,2.45e-05,-,3,627,Distal,4589865
chr19,4633186,4633587,621533,4633380,4633399,2.6e-06,-,1,728,Distal,4633389
chr19,4636244,4636711,621535,4636407,4636426,1.35e-06,-,1,732,Distal,4636416
chr19,4677127,4677543,621548,4677315,4677334,1.14e-06,-,4,682,Promoter,4677324
chr19,4730729,4731150,621568,4731130,4731149,1.86e-07,-,2,638,Distal,4731139
chr19,4732642,4732966,621569,4732786,4732805,7.11e-07,+,1,733,Distal,4732795
chr19,4791120,4791414,621591,4791249,4791268,1.19e-07,-,1,763,Promoter,4791258
chr19,4803914,4804413,621595,4804051,4804070,7.83e-07,-,2,754,Distal,4804060
chr19,4809595,4809909,621596,4809756,4809775,7.21e-11,+,2,751,Distal,4809765
chr19,4811704,4812074,621597,4811850,4811869,1.18e-08,+,1,742,Distal,4811859
chr19,4851640,4851957,621608,4851788,4851807,2.61e-08,-,2,754,Intron,4851797
chr19,4872573,4872959,621614,4872774,4872793,3.16e-08,+,1,755,Distal,4872783
chr19,4911764,4912285,621632,4911955,4911974,3.27e-07,-,2,728,Intron,4911964
chr19,4976462,4976780,621652,N,N,N,N,N,641,Intron,4976621
chr19,5001558,5001880,621665,5001718,5001737,4.66e-06,+,1,729,Intron,5001727
chr19,5029688,5030033,621676,5029859,5029878,2.53e-07,+,1,657,Intron,5029868
chr19,5031653,5031951,621677,5031773,5031792,2.79e-07,-,3,752,Intron,5031782
chr19,5038781,5039266,621679,5039038,5039057,3.71e-05,-,1,690,Intron,5039047
chr19,5048265,5048568,621681,5048442,5048461,1.55e-07,+,2,752,Intron,5048451
chr19,5154077,5154527,621718,5154323,5154342,1.68e-06,-,1,668,Distal,5154332
chr19,5170385,5170739,621723,5170587,5170606,8.29e-08,-,1,695,Distal,5170596
chr19,5225962,5226333,621739,5226131,5226150,2e-05,+,1,670,Intron,5226140
chr19,5369874,5370211,621783,5370055,5370074,2e-05,+,1,703,Distal,5370064
chr19,5377497,5378059,621784,5377655,5377674,4.75e-07,-,2,694,Distal,5377664
chr19,5480509,5480944,621808,5480723,5480742,7.69e-06,-,1,690,Distal,5480732
chr19,5523072,5523430,621819,5523283,5523302,7.43e-06,+,1,659,Distal,5523292
chr19,5534949,5535298,621821,5535122,5535141,3.35e-07,-,1,618,Distal,5535131
chr19,5547770,5548194,621824,5548004,5548023,3.82e-06,+,2,700,Distal,5548013
chr19,5561518,5561932,621828,5561729,5561748,1.68e-06,+,2,625,Intron,5561738
chr19,5578218,5578631,621834,5578394,5578413,2.26e-08,-,1,762,Distal,5578403
chr19,5687117,5687472,621863,5687266,5687285,4.14e-06,-,2,715,Intron,5687275
chr19,5690081,5690387,621865,5690203,5690222,1.5e-06,+,1,751,Promoter,5690212
chr19,5720560,5720927,621873,5720683,5720702,3.12e-05,-,1,752,Promoter,5720692
chr19,5773743,5774062,621882,5773928,5773947,6.88e-06,+,1,710,Intron,5773937
chr19,5794116,5794448,621887,5794287,5794306,2.78e-06,-,1,725,Distal,5794296
chr19,5804021,5804522,621889,5804222,5804241,1.47e-07,+,2,759,Distal,5804231
chr19,5805879,5806287,621890,5806014,5806033,3.67e-07,+,1,696,Distal,5806023
chr19,5892563,5892980,621920,5892714,5892733,3.02e-08,-,2,711,Distal,5892723
chr19,5967707,5968323,621949,5968095,5968114,4.75e-06,+,2,751,Intron,5968104
chr19,5987408,5987763,621953,5987518,5987537,1.1e-07,+,1,755,Intron,5987527
chr19,6022295,6022603,621960,6022460,6022479,3.32e-06,-,1,740,Intron,6022469
chr19,6047928,6048273,621967,6048158,6048177,9.36e-07,+,3,662,Intron,6048167
chr19,6048845,6049182,621969,6048973,6048992,8.34e-07,+,1,740,Intron,6048982
chr19,6125516,6125864,621994,6125698,6125717,7.96e-06,-,1,741,Distal,6125707
chr19,6165782,6166301,622004,6166153,6166172,3.36e-06,+,2,742,Intron,6166162
chr19,6218498,6218808,622018,6218654,6218673,2.01e-09,+,1,760,Intron,6218663
chr19,6260884,6261318,622036,6261032,6261051,5.38e-05,+,1,680,Intron,6261041
chr19,6280010,6280550,622042,6280265,6280284,6.69e-08,+,2,710,Promoter,6280274
chr19,6299659,6300227,622046,6299945,6299964,8.99e-08,-,1,723,Distal,6299954
chr19,6412361,6412723,622074,6412579,6412598,1.41e-06,-,1,706,Distal,6412588
chr19,6460437,6460849,622092,6460845,6460864,1.03e-05,+,2,662,Promoter,6460854
chr19,6481697,6482368,622098,6482092,6482111,1.04e-07,+,1,679,Promoter,6482101
chr19,6516925,6517294,622108,6517043,6517062,1.54e-08,+,1,761,Distal,6517052
chr19,6632047,6632377,622145,6632202,6632221,1.09e-07,+,1,721,Distal,6632211
chr19,6633217,6633581,622147,6633399,6633418,2.28e-06,-,1,724,Distal,6633408
chr19,6736553,6736936,622189,6736702,6736721,1.43e-05,-,2,688,Promoter,6736711
chr19,6738398,6738777,622192,6738626,6738645,1.72e-06,+,1,720,Promoter,6738635
chr19,6862807,6863060,622227,6862925,6862944,8.9e-06,-,1,743,Distal,6862934
chr19,6863585,6863876,622228,6863746,6863765,5.37e-09,-,1,709,Distal,6863755
chr19,7102215,7102790,622291,7102483,7102502,2.94e-06,+,1,702,Distal,7102492
chr19,7148973,7149438,622305,7149290,7149309,1.24e-07,+,1,741,Intron,7149299
chr19,7341031,7341410,622362,7341261,7341280,7.11e-07,-,1,757,Distal,7341270
chr19,7354397,7354689,622367,7354538,7354557,1.02e-07,+,1,744,Distal,7354547
chr19,7366769,7367529,622370,7367154,7367173,5.1e-06,+,1,629,Distal,7367163
chr19,7380590,7381213,622374,7380742,7380761,4.98e-08,-,2,720,Distal,7380751
chr19,7568399,7568703,622444,7568546,7568565,1.93e-09,+,2,748,Distal,7568555
chr19,7652060,7652380,622471,7652185,7652204,3.27e-07,+,1,761,Distal,7652194
chr19,7680455,7680863,622480,7680741,7680760,4.96e-06,-,1,724,Promoter,7680750
chr19,7799621,7800340,622525,7799748,7799767,1.01e-05,-,2,724,Distal,7799757
chr19,7852922,7853554,622542,7853405,7853424,1.57e-07,+,2,747,Intron,7853414
chr19,7868927,7869968,622549,N,N,N,N,N,670,Exon,7869447
chr19,7903263,7903889,622562,7903731,7903750,1.25e-05,+,2,735,Promoter,7903740
chr19,7925125,7925477,622574,7925322,7925341,1.63e-07,-,3,729,Promoter,7925331
chr19,7943893,7944513,622581,7944368,7944387,2.1e-09,+,4,754,Promoter,7944377
chr19,7970632,7971201,622588,7970939,7970958,2.05e-07,+,1,742,Intron,7970948
chr19,8002393,8002751,622601,8002551,8002570,2.68e-06,-,3,761,Intron,8002560
chr19,8069327,8069748,622619,8069543,8069562,1.15e-07,-,1,676,Intron,8069552
chr19,8158494,8158874,622648,8158659,8158678,2.99e-07,+,1,734,Distal,8158668
chr19,8253020,8253307,622676,8253166,8253185,4.92e-07,-,1,758,Intron,8253175
chr19,8268919,8269360,622680,8269069,8269088,3.93e-07,+,1,749,Distal,8269078
chr19,8347645,8348074,622705,8347897,8347916,1.09e-07,+,2,654,Distal,8347906
chr19,8353935,8354294,622706,8354124,8354143,3.63e-09,+,2,755,Distal,8354133
chr19,8396720,8397074,622722,8396844,8396863,8.34e-07,-,1,705,Intron,8396853
chr19,8412792,8413254,622728,8413034,8413053,4.58e-06,+,2,716,Promoter,8413043
chr19,8506140,8506484,622761,8506305,8506324,1.38e-08,-,2,746,Distal,8506314
chr19,8578749,8579018,622786,N,N,N,N,N,738,Promoter,8578883
chr19,8580788,8581192,622787,8580883,8580902,3.21e-09,-,3,764,Exon,8580892
chr19,8585865,8586437,622790,8586098,8586117,2.56e-07,-,3,701,Intron,8586107
chr19,8615768,8616086,622800,8615899,8615918,1.56e-06,+,1,752,Distal,8615908
chr19,8642055,8642452,622808,8642245,8642264,6.32e-07,-,1,629,Distal,8642254
chr19,8654594,8654952,622813,8654725,8654744,1.5e-06,+,1,757,Distal,8654734
chr19,8694300,8694630,622821,8694461,8694480,7.42e-07,-,1,708,Distal,8694470
chr19,9079863,9080140,622876,9080114,9080133,5.57e-05,-,1,740,Distal,9080123
chr19,9136458,9136837,622883,9136657,9136676,7.74e-07,+,1,738,Distal,9136666
chr19,9205517,9205837,622890,9205676,9205695,3.93e-07,+,1,747,Distal,9205685
chr19,9312033,9312493,622903,9312231,9312250,1.24e-06,+,2,658,Distal,9312240
chr19,9435369,9435848,622919,N,N,N,N,N,673,Promoter,9435608
chr19,9586715,9587042,622943,9586882,9586901,6.66e-07,+,1,730,Distal,9586891
chr19,9625615,9626152,622948,9625986,9626005,1.64e-06,+,1,728,Intron,9625995
chr19,9790148,9790453,622977,9790306,9790325,2.97e-06,-,1,665,Distal,9790315
chr19,9796216,9796504,622981,9796347,9796366,1.82e-07,-,1,743,Distal,9796356
chr19,9835099,9835426,622993,9835261,9835280,7.75e-05,+,1,636,Promoter,9835270
chr19,9847084,9847400,622997,9847249,9847268,2.92e-06,-,2,625,Intron,9847258
chr19,9914642,9915046,623017,9914880,9914899,2.7e-06,-,2,693,Intron,9914889
chr19,9930875,9931201,623019,9931038,9931057,2.39e-07,+,2,749,Intron,9931047
chr19,9934121,9934390,623020,9934263,9934282,4.83e-06,+,1,745,Intron,9934272
chr19,10000209,10000522,623034,10000407,10000426,2.45e-07,-,1,748,Intron,10000416
chr19,10027754,10028291,623044,10027883,10027902,6.88e-08,-,1,756,Distal,10027892
chr19,10098966,10099319,623066,10099162,10099181,2e-05,+,1,720,Intron,10099171
chr19,10113042,10113577,623070,10113181,10113200,3.67e-07,-,2,708,Promoter,10113190
chr19,10119760,10120278,623074,10119970,10119989,4.23e-05,-,2,759,Promoter,10119979
chr19,10228908,10229215,623104,N,N,N,N,N,634,Promoter,10229061
chr19,10250138,10250434,623115,10250279,10250298,4.45e-08,-,2,751,Promoter,10250288
chr19,10259051,10259374,623117,10259168,10259187,3.35e-07,+,1,745,Intron,10259177
chr19,10269390,10269804,623119,10269607,10269626,6.38e-05,+,1,759,Promoter,10269616
chr19,10388918,10389207,623162,10389049,10389068,3.16e-08,-,1,754,Distal,10389058
chr19,10390711,10391019,623164,10390857,10390876,1.13e-08,-,1,741,Distal,10390866
chr19,10404084,10404434,623168,10404276,10404295,3.92e-06,+,1,757,Promoter,10404285
chr19,10416507,10417241,623171,10417043,10417062,4.84e-08,-,3,763,Promoter,10417052
chr19,10424200,10424651,623174,10424474,10424493,8.18e-08,-,1,749,Intron,10424483
chr19,10436210,10436817,623179,10436603,10436622,1.9e-05,-,1,657,Intron,10436612
chr19,10471770,10472436,623192,10472112,10472131,2.75e-07,+,1,631,Distal,10472121
chr19,10483592,10483892,623194,10483731,10483750,3.78e-06,+,1,696,Distal,10483740
chr19,10492085,10492458,623196,10492258,10492277,8.61e-07,+,2,697,Intron,10492267
chr19,10505618,10505934,623202,10505766,10505785,3.27e-05,+,1,727,Distal,10505775
chr19,10510228,10510641,623203,10510398,10510417,4.33e-05,+,1,691,Distal,10510407
chr19,10541474,10541752,623211,10541598,10541617,6.32e-07,+,2,729,Distal,10541607
chr19,10572355,10572672,623224,10572503,10572522,1.67e-06,-,1,759,Distal,10572512
chr19,10581023,10581395,623225,10581141,10581160,4.49e-05,+,1,767,Intron,10581150
chr19,10644824,10645092,623248,10644944,10644963,1.79e-06,-,1,762,Distal,10644953
chr19,10699650,10700072,623268,10699935,10699954,1.84e-07,-,1,661,Promoter,10699944
chr19,10717276,10718045,623275,10717483,10717502,1.67e-06,+,2,752,Promoter,10717492
chr19,10858261,10858591,623329,10858432,10858451,7.36e-08,-,1,724,Intron,10858441
chr19,10864430,10864771,623331,10864580,10864599,1.38e-07,-,2,757,Intron,10864589
chr19,10871211,10871586,623334,10871449,10871468,2.22e-08,+,2,695,Promoter,10871458
chr19,10936674,10936998,623360,10936814,10936833,5.67e-07,+,1,733,Distal,10936823
chr19,10942026,10942362,623362,10942194,10942213,1.88e-06,+,1,741,Distal,10942203
chr19,11035978,11036228,623401,11036093,11036112,2.53e-07,+,1,758,Intron,11036102
chr19,11126111,11126450,623431,11126271,11126290,4.21e-09,+,2,742,Intron,11126280
chr19,11130948,11131276,623432,11131132,11131151,8.6e-06,-,2,740,Intron,11131141
chr19,11137696,11138020,623435,11137858,11137877,8.46e-06,+,1,746,Distal,11137867
chr19,11203804,11204203,623458,11203993,11204012,2.71e-08,-,1,738,Intron,11204002
